word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
谚语,0.0017748018726706505,0.0009513720870018005,0.0034560104832053185,0.0017449645092710853,-0.00022686971351504326,-0.0012818379327654839,-0.001263037440367043,-0.006210985593497753,0.0031882694456726313,0.007541369646787643,-0.003045471850782633,-0.0025486114900559187,0.0023665782064199448,-0.0025676689110696316,0.0022866670042276382,-0.0038628526963293552,-0.0020568696781992912,-0.0034208325669169426,-0.006557464133948088,-0.0006148928077891469,-0.0033425712026655674,-0.001890454557724297,0.00045524456072598696,0.0004568828735500574,-0.0004734728718176484,-4.9249036237597466e-05,0.0010419739410281181,0.0017642388120293617,0.0027242498472332954,-0.0023942086845636368,-0.0014147886540740728,0.0021553179249167442,-0.0021606748923659325,-0.001777003169991076,-0.0007227292517200112,-0.001995045691728592,-0.0027810705360025167,0.003313664346933365,-0.0021815046202391386,-0.0034064692445099354,-0.0034530553966760635,-0.0024087836500257254,-0.001386813004501164,-2.0588049665093422e-07,-0.0037898013833910227,0.0027924482710659504,-8.330505806952715e-05,-0.0008643699693493545,0.0030586798675358295,-0.007298801094293594,-0.001562005141749978,-0.0016456933226436377,-0.00016477552708238363,0.00017754908185452223,-0.0005745124071836472,0.005306152626872063,0.000412254361435771,0.0027973062824457884,0.005455974023789167,-0.0069590723142027855,0.0003356636443641037,0.00025111751165241003,0.0013695901725441217,0.0005296147428452969,0.001476564910262823,5.1238806918263435e-05,-0.0007784182671457529,-0.003339692484587431,0.0008342138025909662,-0.0049506137147545815,-6.360009138006717e-05,-3.7346500903367996e-05,-0.00011774461017921567,-0.00023085367865860462,0.0003129231627099216,0.001582614379003644,-0.003034559777006507,0.004363848362118006,-0.003998361527919769,-0.0007517255144193769,-0.00036929198540747166,-0.001775525277480483,0.0035850300919264555,-0.0026755970902740955,0.002581467153504491,-0.0017906774301081896,0.006476064212620258,-0.0014219229342415929,0.002551603363826871,0.0037236306816339493,-0.0021737529896199703,-0.005916505120694637,0.002080249832943082,-0.0022081772331148386,0.0038453396409749985,0.002608658280223608,0.00041254516690969467,0.002667076652869582,-0.005687135271728039,0.001929531805217266
遇见,-0.002199573442339897,-0.005260712467133999,0.0020430649165064096,0.006844723597168922,0.004698239732533693,0.004987820982933044,0.003177428850904107,-0.0015272465534508228,-0.0026924344711005688,-0.0016954229213297367,0.0004560599918477237,0.0013860667822882533,-0.0031090225093066692,0.00012616731692105532,0.001481514540500939,-0.003416979918256402,0.0022441314067691565,0.0014625437324866652,-0.005115055479109287,-0.0008307011448778212,-0.0025705841835588217,9.168690303340554e-05,-0.0041767326183617115,0.003850705688819289,-0.00044912623707205057,0.0002078820252791047,-0.004811839200556278,-0.0029621210414916277,-0.0024746707640588284,-0.0034887781366705894,-0.0028606064151972532,-0.0009566523367539048,-0.002069737296551466,-0.0015444052405655384,0.0007489536656066775,0.0019426930230110884,0.002106855856254697,0.0002634231932461262,0.0027027891483157873,9.363581193611026e-05,-0.00033070018980652094,0.0007989625446498394,0.002896933350712061,-0.0018299133516848087,-0.003479546867311001,0.00196289736777544,-0.0010047631803900003,-0.0015393630601465702,0.004929054994136095,9.127240628004074e-05,0.0022957036271691322,-0.00045950411004014313,0.0006827239412814379,0.001306454068981111,0.00029822703800164163,0.0009136940352618694,0.0033689825795590878,-0.004475432448089123,0.0021515018306672573,-0.000313395110424608,-0.0028770773205906153,-0.0012594051659107208,0.004344403278082609,0.0011915594805032015,0.004427625797688961,-0.002784975338727236,0.0031377654522657394,0.0020665451884269714,-0.0018258945783600211,0.0037157353945076466,-0.003107768949121237,0.0018934104591608047,-0.0030672356951981783,0.0029326973017305136,0.0006144194630905986,0.0030522835440933704,0.00039755928446538746,5.812104791402817e-05,0.0015896739205345511,-0.0006604392547160387,0.00030027306638658047,-0.0006548818782903254,0.0020921025425195694,-0.003569678869098425,0.004419324919581413,-0.0010763696627691388,-0.0015236088074743748,-0.004108019173145294,0.00010253069922327995,-0.0024797336664050817,0.003611187916249037,-0.0036585249472409487,0.0026374601293355227,-0.0015228516422212124,-0.00015623841318301857,-0.002630500355735421,-0.0022689909674227238,0.0015210388228297234,-0.0022323261946439743,0.0012523705372586846
失去,-0.0012089101364836097,0.0034425859339535236,0.001003194018267095,0.001013724715448916,-0.00048697018064558506,0.005874635186046362,-0.0004378141602501273,-0.007263476960361004,0.004438414238393307,0.0035651971120387316,0.000564563786610961,0.0014422523090615869,-0.0005975677631795406,0.0019058960024267435,-0.0014096884988248348,-0.004911721684038639,0.002381035592406988,0.00012483680620789528,-0.003294864669442177,0.00014955474762246013,-0.0009820760460570455,-0.0013740661088377237,0.0008472460904158652,0.003780204337090254,-0.0004884308436885476,-0.00015705765690654516,-0.002693616785109043,-0.0029852595180273056,-0.004382948391139507,-0.0030243792571127415,-0.0009871996007859707,-0.005739871878176928,0.0002541234716773033,-0.0019610202871263027,-0.007872702553868294,0.0017084620194509625,0.0010768065694719553,0.0033152943942695856,-0.00047760363668203354,-9.50181856751442e-06,0.004006233997642994,0.0002712561981752515,-0.0004926304100081325,0.0010328994831070304,0.0021253488957881927,-0.0005266057560220361,-0.003883909899741411,-0.004057453479617834,-0.00031740375561639667,-0.003528520232066512,-0.0012898900313302875,-0.00022986053954809904,-0.0046547879464924335,-2.8608774300664663e-06,-0.0016489101108163595,-0.0011984147131443024,0.005882269237190485,-0.0017609037458896637,-0.0045544980093836784,-0.0056868549436330795,-0.0028080218471586704,0.0009304406121373177,-0.00023959741520229727,-0.001471314812079072,0.0007605458376929164,-0.003168510040268302,0.0007665687589906156,-0.003945903852581978,-0.0004641660489141941,0.0003675346961244941,-0.0026994147337973118,0.0007774275727570057,0.002275022678077221,-0.0015117550501599908,-0.0013046006206423044,0.00043798494152724743,5.508528556674719e-05,-0.005763906054198742,-0.004108852241188288,0.002099384320899844,0.004661459010094404,0.0014024709817022085,-0.0009467740310356021,-0.0015284671681001782,-0.0003539896570146084,-0.005296759307384491,-0.002553730271756649,-0.000984193291515112,0.0005038782255724072,-0.0021627582609653473,0.0007910894928500056,-0.0003135326551273465,-0.0009813184151425958,0.0012009009951725602,-0.004709867760539055,-0.002776350826025009,-0.004047784488648176,0.0030081425793468952,-0.0012441796716302633,0.0037133090663701296
原因,-0.00016061251517385244,0.0021076539997011423,-0.004123742692172527,0.005370628088712692,-0.0004169135063420981,0.0006992507260292768,0.004194904584437609,-0.002254767809063196,0.005261236801743507,-0.0003490547533147037,-0.0010542713571339846,0.0006207316182553768,0.001442587934434414,-0.005107928067445755,-0.001698590931482613,-0.0003394003724679351,-0.003858739510178566,-0.002700126264244318,0.0023014703765511513,-0.002555104438215494,0.0024503099266439676,-0.0026302544865757227,0.005854724906384945,0.006151727866381407,-0.0008666143985465169,0.0017296246951445937,-0.000779935740865767,0.0005425639683380723,-0.0015900282887741923,-0.0019210315076634288,-0.00047911700676195323,0.002709007356315851,0.002732672495767474,0.0009890195215120912,0.0020950459875166416,-0.004819235298782587,0.00013148318976163864,1.0498100891709328e-05,-0.0032264464534819126,-0.0016516682226210833,0.0022227552253752947,-0.0022164317779242992,0.0012574346037581563,-0.0018727038986980915,-0.004640205297619104,-0.0006219675997272134,0.001344038057141006,0.003564298152923584,0.003898659721016884,0.00043885631021112204,0.005826215259730816,-0.004546157084405422,0.0017803031951189041,0.0005618089344352484,-0.0033460049889981747,-0.007387920282781124,0.0050924066454172134,-0.001599091337993741,-0.0020578401163220406,0.003155396319925785,0.002566330600529909,-0.0006688449066132307,0.0033537326380610466,-0.0019983595702797174,0.005376221612095833,-0.001184060238301754,-0.0012137512676417828,-0.004228736273944378,0.005413440056145191,0.003786209737882018,0.0016860137693583965,-0.0020940809044986963,0.00012415897799655795,0.001304310280829668,0.0002933233045041561,-0.0015121693722903728,0.0016245702281594276,-0.0015738565707579255,-0.001657026237808168,0.0033426093868911266,-0.004228574689477682,0.0048925019800662994,-0.0026108860038220882,-0.0014609777135774493,-0.0019587017595767975,-0.00280438968911767,0.004347258247435093,0.005587317515164614,0.002127917017787695,0.0073410337790846825,0.00046494905836880207,0.0023056846112012863,-0.0016160650411620736,-0.002975703217089176,0.0002245912328362465,-0.0004574186459649354,-0.00316333444789052,0.0003222832456231117,-0.006788420025259256,-0.006007135845720768
甜点,0.0005658956943079829,0.001148488838225603,0.001944590825587511,0.005749851930886507,0.0020158877596259117,0.001227332279086113,0.004007302690297365,0.004101215861737728,-0.004922883585095406,7.432227721437812e-05,0.0013528285780921578,-0.0005443456466309726,0.0023151738569140434,0.003142500529065728,-0.004775361157953739,-0.0003438583225943148,-0.00045336317270994186,-0.0030586004722863436,-0.001345904776826501,0.003068328835070133,-0.003540019504725933,0.0003769858740270138,-0.0007364627672359347,0.003237872151657939,0.0018861622083932161,0.0014799832133576274,-0.0027083372697234154,0.002403276041150093,0.005328131839632988,-0.0037727435119450092,0.000525752897374332,0.0015297398203983903,-0.00453825481235981,0.0003889574436470866,-0.0020983191207051277,0.0032043270766735077,-0.0031280519906431437,0.0010212650522589684,0.0010313347447663546,-0.0051707006059587,0.00189343246165663,0.003651684382930398,-0.005768241360783577,0.0010015805019065738,0.00029380395426414907,-0.0021581780165433884,-0.0007757412968203425,0.006636116188019514,0.0016040598275139928,-0.0024997941218316555,0.004904190544039011,0.0040733483619987965,0.0034305478911846876,-0.0022971760481595993,0.0035693903919309378,-0.004530167207121849,-0.004282698500901461,0.0010167481377720833,-0.0014951021876186132,0.0007965543773025274,0.0005234676646068692,-0.00034352310467511415,0.0031551001593470573,0.0006728355074301362,0.0005200192099437118,0.0008122848812490702,0.0013719159178435802,0.0019467073725536466,-0.0045324028469622135,0.0005842999089509249,0.005535894073545933,0.0026387162506580353,-0.0015492514939978719,-0.0044186911545693874,0.0014200955629348755,-0.007471740711480379,0.0036666831001639366,-0.004340374376624823,-0.0022293650545179844,-0.004771506413817406,-0.0004988870932720602,0.004193325527012348,-0.002344083972275257,-0.0030538421124219894,0.0016998749924823642,0.0009053873363882303,0.0005020014941692352,0.004430432803928852,-0.0026781486812978983,-0.000665813684463501,0.0006440375000238419,0.00011045957216992974,-0.0009853866649791598,0.0013187563745304942,-0.001875894726254046,-0.004599069710820913,0.0009657725458964705,-0.004919963888823986,-0.005068698897957802,-0.0026126629672944546
人选,0.0043644290417432785,-0.0016324410680681467,0.00026035308837890625,0.00458506727591157,-0.0023442329838871956,-0.003909829072654247,-0.0052901217713952065,-0.00359749561175704,-0.0013541377848014235,0.0013468344695866108,-0.0039321258664131165,0.0007782632019370794,-0.003021035110577941,-0.004306649789214134,0.00027344387490302324,0.0018139116000384092,-0.00019841667381115258,-0.0011189994402229786,0.0006698539946228266,0.0022308193147182465,0.003429275006055832,5.028588930144906e-05,-0.005450256168842316,-0.0002627591311465949,-0.006161074619740248,-0.0024891458451747894,0.005949495360255241,0.00045955157838761806,0.004456792492419481,0.0016467086970806122,-0.002708130981773138,-0.0005772941512987018,-0.002414362272247672,0.0023444555699825287,-0.0040393550880253315,0.005021980497986078,-0.0020479937084019184,0.00098772207275033,0.0026275599375367165,-0.0018883617594838142,0.003124407259747386,-0.0018448000773787498,-0.004366136156022549,-0.0038595793303102255,0.0016470744740217924,0.0015820349799469113,0.002081939484924078,-0.0044664498418569565,0.005408118478953838,-0.0029533689375966787,-0.001081388909369707,0.0012693009339272976,-0.001703142886981368,0.001277345698326826,-0.004109557252377272,-0.0042546214535832405,-0.0007582310354337096,-0.002621698658913374,0.0020814244635403156,-0.0018587502418085933,0.0041594733484089375,-0.0030599827878177166,-0.0005516000092029572,0.0033502255100756884,0.0010573037434369326,0.0011382559314370155,0.0004600808024406433,0.0019142660312354565,0.006029634736478329,-0.0035716895945370197,-0.0002580401487648487,0.0028314832597970963,-0.003179137362167239,0.0008437982760369778,-0.0045272959396243095,0.00010272985673509538,0.00058514135889709,-0.006940961815416813,-0.0015600420301780105,0.0005380756920203567,0.0019401789177209139,-0.0021568466909229755,-0.006038838531821966,0.001230986905284226,-0.0015908360946923494,0.0009748468291945755,0.001069148420356214,0.0022065916564315557,-0.0007039934862405062,-0.0042970371432602406,-0.00046590931015089154,0.0010450317058712244,-0.0003996482118964195,-0.0024056173861026764,-0.005183148197829723,2.9125367291271687e-05,-0.0008900904795154929,0.0012975165154784918,0.0038967004511505365,-0.0005706781521439552
手机,-0.0003870015498250723,-0.00015844847075641155,0.006693052593618631,0.003268865402787924,-0.0006584927323274314,-0.0034048527013510466,0.0037045269273221493,-0.0012740998063236475,0.0023492099717259407,-0.0021063254680484533,-0.004850229248404503,-0.007333853282034397,-0.004907168913632631,-0.0013589332811534405,0.0008905413560569286,-0.002532473299652338,-0.00047456141328439116,0.003083180170506239,-0.0035894315224140882,-0.003026994178071618,-0.002794587053358555,0.0003721490502357483,-0.0017913206247612834,0.0023413514718413353,0.0019680096302181482,-0.001482639228925109,-0.0014959920663386583,-0.002301133004948497,0.004441771190613508,-0.00028783828020095825,-0.005093830171972513,0.001033993437886238,-0.001955237705260515,-0.00107588991522789,-0.0010045848321169615,-0.0033924849703907967,-0.0015752613544464111,-0.004343902692198753,-0.002096968935802579,-0.006529022939503193,-0.005541240330785513,0.002536756917834282,-0.0002350910217501223,-0.0056735738180577755,0.005469397641718388,0.0009483724134042859,-0.004182843491435051,0.0014905331190675497,0.00292276032269001,0.002677179640159011,0.00016240439435932785,-0.00015019584679976106,0.0012600740883499384,0.006443019025027752,-0.0006721632089465857,-0.004899087827652693,-0.004932766780257225,0.00010429490066599101,-0.0007534436881542206,-0.003975413739681244,-0.0005371358711272478,-0.0020945477299392223,0.0011674195993691683,5.140173016116023e-05,-0.0024829721078276634,0.001463198335841298,0.006199954077601433,-0.0008351539727300406,-0.0020396802574396133,0.00748624000698328,0.003123767673969269,0.00030798447551205754,0.004811521619558334,0.001980861183255911,-0.003605988807976246,-0.0005520783015526831,0.003011189866811037,0.002921630162745714,-0.001855370937846601,-0.0014505758881568909,-0.00362890912219882,-0.002785347169265151,0.005363016854971647,0.004288928117603064,0.001111117540858686,-0.001883707707747817,-0.003530888818204403,0.004010715521872044,-0.0025481258053332567,-0.0006050337105989456,0.0015764134004712105,-5.487550515681505e-05,-0.0019581294618546963,-0.0015997453592717648,0.0003700857050716877,0.0038312424439936876,0.0037779714912176132,0.00017724907957017422,-0.0017532514175400138,-0.004754636436700821
时,0.0008581855800002813,0.00665677897632122,0.007356689311563969,0.006977911572903395,0.008647192269563675,0.0021852958016097546,-0.004042041953653097,0.0005076525267213583,-0.007522139698266983,0.004728539846837521,-0.007654890418052673,0.0011055385693907738,-0.004657167010009289,-0.000754296313971281,0.0010027631651610136,-0.0003749588504433632,-0.0034178169444203377,0.004917926155030727,0.004324077628552914,-0.0024587742518633604,-0.0008632994722574949,0.0046116262674331665,-0.002512115752324462,0.005201022606343031,-7.390044629573822e-06,-0.0056679388508200645,-0.006900034844875336,-0.0012359214015305042,-0.00542871467769146,-0.0007158634252846241,-0.006981885060667992,0.002367172623053193,0.005814432632178068,-0.003046299098059535,0.0032923752442002296,0.0021488654892891645,-0.003354219254106283,0.0009408746846020222,-0.002879164181649685,0.0006566841620951891,0.005098532419651747,-0.007507799658924341,-0.006229794584214687,-0.0017515575746074319,0.00021725453552789986,-0.0017767897807061672,-0.0062067871913313866,0.0058746784925460815,0.0032056476920843124,0.002251883503049612,0.000598492450080812,0.005317543633282185,0.0008659441955387592,0.0062078372575342655,0.00473825354129076,-0.004653659183532,0.0005835433257743716,0.006443136837333441,-0.0002039363607764244,-0.0057001132518053055,0.0035760290920734406,0.0020700946915894747,-0.0024194878060370684,-0.0013336786068975925,0.005130745470523834,-0.003873515874147415,0.0016183615662157536,-0.002040756633505225,0.0002838249783962965,-0.00018215784803032875,-0.0007032747380435467,0.00020171585492789745,0.004382386337965727,0.00519167585298419,0.00982719473540783,-0.0008454453200101852,0.007932210341095924,-0.003788998117670417,-0.003431542543694377,-0.0075624845921993256,0.0023557196836918592,0.003929165191948414,0.002358915749937296,-0.0008544696029275656,0.0010901952628046274,-0.006813084241002798,0.002249714219942689,0.002294698264449835,0.001971666468307376,-0.0021417795214802027,0.005506843328475952,-0.003731495700776577,-0.00885172188282013,0.0028611193411052227,0.002433198969811201,0.0009139570174738765,0.0035825103987008333,-0.0026374640874564648,-0.0023697258438915014,-0.0024912110529839993
房间,-0.0019791952800005674,-0.0023117170203477144,0.0074135796166956425,0.0018525649793446064,-0.001423376495949924,0.003195621306076646,-0.001472595613449812,0.0012149305548518896,0.00191689922939986,0.003420413238927722,-0.0012451248476281762,0.0005603075842373073,0.003752330783754587,0.004411425441503525,-0.001277333009056747,-0.0022652391344308853,0.0021185691002756357,-0.0005743803922086954,-0.0006197768962010741,0.00489332340657711,0.00434579374268651,-0.002073820913210511,0.0019351516384631395,0.0029121350962668657,0.0010487500112503767,0.0020284743513911963,0.0009206722024828196,-0.00021642789943143725,-0.0009812943171709776,-0.0043767415918409824,0.0029015245381742716,-0.0036102011799812317,-0.0012830442283302546,0.0017819656059145927,-0.002107392530888319,0.0005444257985800505,-6.48261047899723e-05,0.004483511671423912,-0.004744827747344971,-0.0013548192800953984,-0.004056895617395639,0.000607651483733207,-0.004577918443828821,-0.005784954875707626,-0.0011872808681800961,-0.0028851409442722797,-0.003137275343760848,0.002802493516355753,0.0016386795323342085,-0.0008950293995440006,0.0016005251090973616,-0.003065184224396944,0.007883800193667412,0.001083203824236989,0.0031532675493508577,-0.003672146238386631,-0.0010882068891078234,0.002985309809446335,0.0006041523301973939,-0.0013697126414626837,0.001995059894397855,0.006754910573363304,-0.00046551809646189213,0.0015445401659235358,0.0007689137710258365,-0.00042840035166591406,8.862357935868204e-05,0.0014965534210205078,-0.00733431288972497,-0.0006386805325746536,0.0034280000254511833,-0.002297544153407216,0.0025285545270889997,-0.0006773634813725948,-0.004566709510982037,0.00043253428884781897,0.007609128952026367,-0.0011622459860518575,0.0015111094107851386,0.0035000029020011425,-0.0032149306498467922,-0.0024995245039463043,-0.000474529922939837,-0.003751339390873909,0.0033842995762825012,0.004801420494914055,0.002008893294259906,0.00030656714807264507,-0.0011933499481528997,-0.00044002197682857513,7.991408347152174e-05,0.0010683146538212895,0.0029873542953282595,-0.0028513739816844463,0.0005586892366409302,0.001438621780835092,-0.00023958261590451002,0.0010189691092818975,0.0007427348755300045,-0.0026419833302497864
遇到,-0.0031027093064039946,-0.0015658714110031724,-3.430410288274288e-05,0.0016172111500054598,-0.001307169208303094,0.0003459491999819875,-0.0017449607839807868,0.004001413471996784,-0.003085207426920533,-0.003178715705871582,-0.001192354829981923,0.0015773201594129205,-0.0040631284937262535,-0.002324572764337063,0.0003981223562732339,0.0029269815422594547,0.000976892770268023,0.00022462615743279457,-0.003772065043449402,-0.004009018186479807,0.0017333233263343573,0.0009999906178563833,0.0008617456769570708,-0.0020834673196077347,0.0012834774097427726,-0.00011073192581534386,-0.0019628661684691906,0.003062074538320303,0.0029399176128208637,0.004526738077402115,-0.0016506132669746876,0.0029977881349623203,0.004508594051003456,-0.001611035200767219,-0.001710003474727273,-0.001201300648972392,0.0022877012379467487,-0.0010659147519618273,-0.008746743202209473,-0.00046068732626736164,-0.0018631500424817204,0.0006162838544696569,0.0013059594202786684,-0.0005998979322612286,-0.0007302480516955256,0.0016656795050948858,-0.004284778144210577,0.005978354252874851,0.0015264898538589478,0.0015361381229013205,-0.002771129133179784,0.00029081967659294605,-0.0009882315061986446,0.0012749212328344584,0.002363407053053379,0.0011321530910208821,-0.0030776020139455795,-0.0005397438071668148,-0.003464281326159835,0.003132789395749569,0.005612542387098074,0.0036719683557748795,-0.004093574825674295,-0.0022364857140928507,0.0007671057828702033,-0.0027136646676808596,0.006440739147365093,-0.004585708025842905,-0.0013954563764855266,0.0015683909878134727,0.00028161657974123955,-0.002328482922166586,0.0034359844867140055,-0.004904440604150295,0.0029121041297912598,-0.002986716805025935,1.2530945241451263e-06,-0.00677378848195076,-0.003022972261533141,0.0003015213878825307,0.00020337250316515565,0.003879884723573923,0.001235996838659048,-0.0004983260296285152,-0.002069757552817464,-0.003500884398818016,0.0001076253829523921,0.003455506404861808,-0.0025639210361987352,-0.004652862902730703,0.002690947148948908,-0.0036394456401467323,-0.005658590700477362,-0.0033200387842953205,-0.0011566842440515757,-0.004139978438615799,-0.003877077717334032,0.0014641841407865286,-0.0028476666193455458,-0.0019550584256649017
