word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
适当,0.004433541093021631,0.004085634369403124,-0.0038664357271045446,5.702720955014229e-05,0.0073171937838196754,-0.005097577348351479,-0.006679486948996782,-0.009524106979370117,-0.003938193432986736,0.003386081662029028,-0.004138183780014515,-0.0061140526086091995,-0.00414641946554184,0.002085865708068013,-0.008510710671544075,-0.0047119129449129105,-0.007970983162522316,0.0014045570278540254,0.0028984062373638153,0.00030381628312170506,0.0026592968497425318,0.005065387114882469,0.004773509688675404,0.00108151335734874,-0.004855328239500523,0.009496175684034824,-0.009432651102542877,-0.0020040166564285755,-0.004929866176098585,-0.0008151314686983824,0.0006009098142385483,0.0032035179901868105,0.00129957334138453,0.013779450207948685,-0.0025082696229219437,0.001884733559563756,0.004619775805622339,-0.004797093570232391,-0.0046651908196508884,-0.0008200636366382241,0.006835244596004486,0.00016642967239022255,0.002572094090282917,-0.0037636230699718,0.0006647768896073103,0.004535434767603874,0.005879243835806847,0.0007283646264113486,-0.0008879165397956967,-0.007019870914518833,0.006290244869887829,0.00023767899256199598,-0.00024389376631006598,0.008527797646820545,-0.00026328605599701405,0.006895045749843121,-0.0060838982462882996,0.0024494673125445843,-0.002431459492072463,0.004198544193059206
漂流,-0.0022122415248304605,0.0012447339249774814,0.0034838891588151455,-0.0009327847510576248,0.0033754766918718815,-0.004558198153972626,-0.004931872244924307,0.005300453864037991,-0.0007508392445743084,0.008272256702184677,0.0025884651113301516,0.0017564331647008657,-0.004882331006228924,0.0005545925814658403,0.004320177249610424,0.006095532327890396,0.009634152054786682,0.01025848463177681,-0.0017426551785320044,-0.002863093977794051,0.004476582165807486,-0.002249232493340969,-0.0030239869374781847,0.00773268099874258,-0.0037028039805591106,-0.008473426103591919,0.002787079429253936,-0.007635850924998522,0.002185563324019313,-0.005528311710804701,0.0021757909562438726,-0.0013228841125965118,-0.002611895091831684,0.00834630522876978,-0.000490210484713316,0.003088455181568861,0.002085948595777154,0.004239377565681934,0.0038143200799822807,-0.010981757193803787,0.0016386057250201702,-0.008313661441206932,0.001476604724302888,0.008688051253557205,0.0029823509976267815,-0.004395101685076952,-0.010068184696137905,-0.0028952895663678646,-0.004875305108726025,0.004584056790918112,0.0038028485141694546,0.001393776386976242,0.0028860834427177906,0.0022791502997279167,0.002351220929995179,0.005081016104668379,0.0044134329073131084,0.0008114611264318228,-0.003600082825869322,-0.006426097825169563
甲板,-0.0006399299018085003,-0.01100875809788704,0.00739475479349494,-0.0034390848595649004,0.00018256425391882658,-0.004365811124444008,-0.008774276822805405,-0.002717836992815137,-0.004601445980370045,-0.005112851038575172,-0.0025916192680597305,0.0011238374281674623,-0.000301042222417891,-0.007360915187746286,-0.000675960211083293,0.001323760487139225,-0.006789734587073326,-0.004207409918308258,0.001406246330589056,0.004425028804689646,0.004794914275407791,-0.005705707706511021,0.0034692464396357536,-0.003983077127486467,-0.00024495250545442104,0.0031455298885703087,0.005930342711508274,-0.006180122494697571,0.002655839081853628,-0.0030255138408392668,0.0069543784484267235,0.0040647126734256744,-0.001392230624333024,0.007793554104864597,-0.00267745996825397,0.0017484393902122974,-0.0037578789051622152,0.003225869033485651,0.006310342811048031,-0.0024028769694268703,-0.0021334972698241472,-0.0006943403277546167,-0.002682592486962676,0.0013083904050290585,0.0019573327153921127,-0.0016235774382948875,0.0002586600894574076,-0.0060397060588002205,0.003032118547707796,-0.0006001435685902834,-0.001810314948670566,-0.0070715174078941345,0.0057355742901563644,0.010804211720824242,0.001319113071076572,-0.001868669525720179,-0.0038563115522265434,-0.0029882274102419615,-0.0009513888508081436,-0.0016665449365973473
礼貌,0.002165938960388303,0.0008606077171862125,-0.005000077188014984,0.0033884348813444376,0.0009146581869572401,-0.0010981378145515919,0.01064093317836523,0.0045153736136853695,-0.005542099941521883,-0.003325161524116993,0.004665805026888847,0.0038637209217995405,0.002249007113277912,0.0014775744639337063,0.0016223248094320297,-0.0007554688490927219,-0.003888468723744154,0.004842356313019991,0.008072643540799618,0.0035220140125602484,0.011842991225421429,0.0026137856766581535,0.008915417827665806,-0.0025470235850661993,-0.004968295339494944,0.0044066631235182285,0.001676715211942792,0.006258739158511162,-0.0009624213562346995,-0.0009344432037323713,0.003964669071137905,0.0018799614626914263,-0.0021319107618182898,-0.0009490760276094079,-0.006299065425992012,0.012459208257496357,-0.004008343443274498,-0.004730705637484789,0.00044276099652051926,0.0022811004891991615,0.002773833693936467,0.0003928343066945672,-0.002729591215029359,-0.005990206263959408,-0.005541365593671799,-0.00345417158678174,-0.00741302827373147,-0.0056399754248559475,0.004496606532484293,0.007773412391543388,0.012653800658881664,0.0018756049685180187,0.001344033284112811,0.0006033086683601141,0.003526167245581746,0.003517471021041274,-0.004102530889213085,0.003807242028415203,-0.004574001766741276,-0.007391109596937895
情况,-0.001597201218828559,0.00439874641597271,0.007496787700802088,-0.008164709433913231,-0.006490296684205532,-0.0016723737353459,0.004446444101631641,0.0012422255240380764,-0.00606306130066514,-0.004236768931150436,-0.0014939173124730587,-0.005584677215665579,0.018668241798877716,-0.003301323391497135,-0.005918868351727724,0.004338741302490234,0.005630448926240206,0.007542752660810947,-6.211927393451333e-05,-0.014635112136602402,-0.0035793851129710674,-0.0012473596725612879,0.0011617778800427914,0.0018644898664206266,0.006393575109541416,-0.0085755018517375,0.00119729433208704,0.0015437174588441849,0.00013867858797311783,-0.0020461445674300194,0.001695358892902732,-0.004275904037058353,0.004101795144379139,-0.003119223052635789,-1.2291595339775085e-05,-0.00816267728805542,-0.005828858353197575,-0.010363497771322727,-0.00017251219833269715,0.0018772110342979431,0.0032349824905395508,0.006324184127151966,-0.009168704971671104,-0.007728101685643196,-0.003509719390422106,-0.0025265244767069817,0.0006092179100960493,-0.0016440735198557377,0.006185222417116165,0.008131708018481731,-0.0037502883933484554,-0.008619335480034351,-0.00040097685996443033,-0.0035263788886368275,0.016358254477381706,0.004077475517988205,-0.009144101291894913,-0.011727102100849152,0.004737376235425472,-0.006939238402992487
似乎,0.004921309184283018,0.004728313069790602,0.01051468774676323,0.005761842243373394,0.0003908771323040128,-0.008833701722323895,0.0036596334539353848,0.005419766064733267,0.0022989700082689524,-0.01256152056157589,0.000762800918892026,0.003494864096865058,0.00620724493637681,-0.002028023824095726,0.0016933949664235115,0.0005714019061997533,0.001082771923393011,-0.0018909479258581996,0.003959672059863806,-0.016004901379346848,-0.0015547568909823895,-0.000717127462849021,-0.0018273578025400639,0.008858561515808105,-0.001480442937463522,-0.00207679090090096,0.003029467537999153,0.004468713421374559,0.003250140231102705,0.001401791232638061,0.002695130417123437,-0.015808120369911194,0.0020432667806744576,-0.0006857211701571941,-0.004344749730080366,-0.00812988169491291,0.002646493259817362,-0.009131747297942638,-0.0059683313593268394,0.007329086307436228,-0.0010899892076849937,0.005991403013467789,-0.0003332414198666811,0.006137599237263203,0.008347566239535809,-0.010677481070160866,-0.002534028608351946,0.00747873866930604,0.0035734849516302347,0.0077462829649448395,-0.0006765167345292866,-0.006654771976172924,-0.002152890432626009,0.0014874201733618975,0.006591471377760172,0.005568517372012138,-0.000316192745231092,-0.011718396097421646,-0.0030257266480475664,-0.009694419801235199
笑,-0.009655002504587173,-0.005374866537749767,-0.00019524921663105488,0.009011231362819672,-0.002236633561551571,-0.01333821751177311,0.0030812169425189495,0.010743942111730576,0.00016322440933436155,-0.014065064489841461,-0.014896832406520844,-0.005124151706695557,0.013355333358049393,0.006088173948228359,0.0044629210606217384,-0.007290898822247982,-0.0037357714027166367,0.006303425878286362,0.005078866612166166,-0.006753356661647558,0.004483774304389954,-0.0016137436032295227,-0.00602034293115139,0.005266568623483181,0.008780978620052338,-0.01574128121137619,0.004094110336154699,0.008857051841914654,0.01588456891477108,-0.0029669797513633966,0.008568646386265755,-0.0068817236460745335,-0.010290022939443588,-0.0029497630894184113,0.0033789165318012238,0.0007630479522049427,-0.0006958101876080036,-0.013642626814544201,-0.01511048711836338,-0.0024011817295104265,-0.015149947255849838,0.009546621702611446,-0.01215103268623352,-0.003416531952098012,-0.0019225350115448236,0.0033584325574338436,-0.0031977714970707893,0.001507726963609457,0.007614867761731148,0.016816502436995506,0.018715888261795044,0.000401011377107352,-0.0031442553736269474,-0.0023516907822340727,0.0042191012762486935,-0.0010840515606105328,0.00560182798653841,-0.016021136194467545,0.0001627202145755291,-0.01353369653224945
增长,-0.006277516484260559,-0.005968681536614895,-0.004763277247548103,-0.006529931910336018,0.0029672456439584494,-0.003956870175898075,0.001212515402585268,-0.0033026193268597126,-0.007405484095215797,0.00025068619288504124,0.0005079868715256453,0.0007651459891349077,-0.0011881974060088396,0.00537981279194355,-0.00785139948129654,0.009592149406671524,0.0022142112720757723,-0.004905750975012779,0.0020343924406915903,-0.0022488143295049667,-0.0064981961622834206,-0.0007849850226193666,-0.0013425834476947784,3.379909321665764e-05,-0.005773772951215506,-6.549031240865588e-06,0.0037598474882543087,0.0069117471575737,-0.010539285838603973,0.003373972838744521,0.002917493460699916,-0.002678586170077324,0.0034451819956302643,0.0022234455682337284,-0.010065683163702488,0.009013905189931393,-0.0018054088577628136,-0.006946595385670662,0.0020256894640624523,-0.00011372938752174377,-0.006907480303198099,0.003747647162526846,-0.0009540908504277468,0.005837210454046726,0.0018346791621297598,-0.003195336554199457,-0.005840090569108725,-0.0006135306321084499,0.0005229359958320856,0.009297301061451435,-0.0015589161776006222,-0.0037883915938436985,0.0022173216566443443,0.008758343756198883,-0.0017463462427258492,-0.0005134745733812451,-0.0022335501853376627,0.005402654875069857,-0.0018831160850822926,0.0050003984943032265
变化,-3.37440287694335e-05,-0.00025250233011320233,0.005001741461455822,-0.009835716336965561,0.0007043565856292844,-0.005416759289801121,0.0051326025277376175,-0.004989076405763626,-0.005776863545179367,-0.005639527924358845,-0.0015335925854742527,0.010065298527479172,0.004345596302300692,0.001017560949549079,0.001538592390716076,-0.006358914077281952,0.00028789916541427374,-0.001092062797397375,0.0047046830877661705,-0.004950755275785923,-0.005010192282497883,-0.0038553038612008095,0.0013325019972398877,0.007204877212643623,-0.001783318119123578,-0.005598357878625393,0.0033281794749200344,0.007706378120929003,0.006398451514542103,0.00887164007872343,-0.0010295964311808348,-0.0012486954219639301,-0.004306454211473465,-0.008123829029500484,-0.004363645799458027,-0.002533663297072053,-0.00036280322819948196,-0.007160052191466093,-0.0003819381818175316,0.00801625195890665,0.002629626775160432,0.0034426124766469,-0.0010507242986932397,-0.0020444097463041544,-0.00395378889515996,-0.006478047929704189,0.0016665674047544599,-0.00017860997468233109,0.0032530403696000576,0.0031011567916721106,0.007929815910756588,0.004894491285085678,-0.0007444180082529783,-0.004877107683569193,0.00524761900305748,0.0019713996443897486,0.005769909825176001,-0.008998973295092583,-0.0015863687731325626,0.0026828583795577288
难不,0.004845337942242622,-0.0009030415676534176,-0.0013486371608451009,-0.0006161900237202644,0.000305312336422503,0.0017528535099700093,-0.0007126028649508953,0.002078272867947817,0.004232899285852909,-0.002985056024044752,0.0020392125006765127,0.004510287195444107,-0.0007669982733204961,-0.0009355739457532763,0.00016651174519211054,0.0009058085270226002,0.0067235734313726425,-5.799229256808758e-05,0.000965603394433856,0.004286389797925949,0.0005150501383468509,-0.00090470549184829,-0.007704823277890682,-0.001618937123566866,0.010210011154413223,0.006152222864329815,7.73442443460226e-05,0.004038304090499878,0.003816532902419567,-0.0031923442147672176,0.006947393994778395,-0.005614541936665773,0.002330510877072811,0.0052862465381622314,-0.008323359303176403,0.0024737680796533823,-0.001008440158329904,0.004705314990133047,0.005221084225922823,0.0022756564430892467,-0.007953967899084091,-0.007915133610367775,-0.0015322103863582015,0.002278391271829605,0.007752649486064911,0.0010813787812367082,-0.005019259639084339,0.009118647314608097,0.0006035265978425741,-0.004766208119690418,-0.0022477430757135153,0.002806219272315502,-0.0006782403215765953,0.0010540552902966738,0.003922402858734131,-0.005434528458863497,0.0021781534887850285,-0.007568035274744034,0.0007401302573271096,-0.0018941620364785194
