word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
没有,-0.01028350368142128,-0.00399022689089179,0.0208586473017931,-0.002791851758956909,0.011024801060557365,-0.005347682628780603,-0.00940733589231968,0.007815600372850895,-0.007468041032552719,-0.003231688402593136,0.009779797866940498,0.007142134942114353,0.019876740872859955,-0.01390236895531416,-0.003992533311247826,-0.007351540960371494,-0.005015987902879715,0.011754660867154598,0.0002716423477977514,-0.0030854721553623676,0.014553646557033062,-0.017625855281949043,0.003396120388060808,0.005150210577994585,0.004026120528578758,-0.006698582321405411,0.0030651118140667677,0.009439228102564812,0.0008612042292952538,0.004397878888994455,0.010355377569794655,-0.0098553616553545,0.001618663896806538,-0.009679843671619892,-0.0015360284596681595,0.010037329979240894,0.009811890311539173,-0.005543803796172142,-0.004995495080947876,0.0036417916417121887,-0.004243576433509588,0.009436085820198059,-0.004419664852321148,-0.0009906034683808684,-0.015732459723949432,-0.0026737740263342857,0.0001108937431126833,0.00056491419672966,0.004913626704365015,0.007477195002138615,0.0005179049912840128,-0.005992774851620197,-0.0013577693607658148,0.00948929600417614,0.0023087896406650543,-0.0041529093869030476,-0.012343416921794415,-0.01166538055986166,0.00895177572965622,-0.005773509852588177
感觉,0.004458431154489517,0.004305709153413773,0.003684723051264882,-0.0032502631656825542,-0.0029388887342065573,-0.0034595404285937548,0.0029782550409436226,-0.0030681975185871124,-0.008017171174287796,0.006572815589606762,0.0031642962712794542,-0.00015957059804350138,-0.005982166156172752,-0.012888580560684204,0.003051279578357935,0.0026902388781309128,0.004277341533452272,-0.005365620367228985,0.000447784666903317,-0.0038254023529589176,0.008598918095231056,0.0014233700931072235,-0.004089636728167534,0.003443800611421466,-0.0005462807603180408,-0.003990323282778263,-0.0010754556860774755,0.0043973843567073345,0.0020790768321603537,0.000546715222299099,-0.003654647618532181,-0.0031883239280432463,0.0100067388266325,0.0011500809341669083,-0.00880694855004549,-0.0028481977060437202,0.0016580933006480336,-0.004830814432352781,-0.0008186628110706806,0.005362997762858868,0.007349733263254166,-0.006857102271169424,0.001558150863274932,0.0003412312362343073,0.0013032685965299606,-0.004072379786521196,-0.0005892546032555401,-0.0071611120365560055,-0.004729812033474445,0.005114427767693996,0.003031323663890362,0.002874772297218442,0.0012164998333901167,-0.0016369407530874014,0.004891773220151663,0.0044207447208464146,-0.0011417083442211151,-0.000295572797767818,0.003512369468808174,-0.007453024387359619
教科书,-0.0036743117962032557,-0.001244064187631011,0.002173882909119129,-0.003300650278106332,0.004511580802500248,-0.002319229068234563,-0.002543993294239044,0.0033836117945611477,-0.0018642401555553079,0.0009671981679275632,0.0017486920114606619,0.001172966556623578,-0.0020907155703753233,-0.0009249012218788266,0.0038636233657598495,0.002989185508340597,-0.0008770076674409211,-0.005950649734586477,-0.003501118393614888,-0.0011303153587505221,-0.0015909317880868912,-0.0024458994157612324,-0.0043498133309185505,-0.0005854187184013426,0.007863533683121204,0.006450993474572897,0.0028698593378067017,8.775386959314346e-06,-0.0048997001722455025,-0.004531733691692352,-0.0016998416977003217,-0.004298952408134937,0.0034389093052595854,-0.0037215303163975477,0.005334623623639345,-0.005309706088155508,0.0061541348695755005,0.000990516971796751,0.0005061578704044223,0.008283264003694057,5.7911500334739685e-05,0.00029418975464068353,0.0033609254751354456,-0.005571144167333841,-0.010794113390147686,0.0035625449381768703,-0.0006404147716239095,0.004887454677373171,-0.0033623983617872,0.007166404742747545,0.0006308279116638005,-3.6699962947750464e-05,0.006199468858540058,-0.0003734008059836924,-0.0022027345839887857,-0.007722905836999416,0.0014399668434634805,-0.005474890116602182,0.0006852153455838561,0.0010471086716279387
倒,-0.010615618899464607,0.00884244590997696,-0.007554483599960804,-0.010903513059020042,0.010356730781495571,-0.00738916452974081,-0.008857478387653828,-0.004906014539301395,0.0033358405344188213,-0.008654111064970493,0.0010482114739716053,0.0017522042617201805,0.0004672813229262829,0.014029940590262413,-0.004246682859957218,-0.0032377922907471657,0.0013935271417722106,-0.005232495255768299,-0.002534162253141403,-0.008527970872819424,0.0033320311922580004,-0.00524460943415761,0.0006865803152322769,0.010583393275737762,-0.0011431551538407803,-7.553235627710819e-05,0.01203880924731493,0.002765180543065071,0.00021894695237278938,0.005475372076034546,0.005896382965147495,-0.009784162975847721,0.002834283048287034,0.013430829159915447,-0.001752085518091917,-0.009462089277803898,-0.010885609313845634,-0.004485644865781069,-0.00684083066880703,-0.008173617534339428,-0.006499227602034807,-0.002028281334787607,-0.0007756028790026903,-0.01231897622346878,-0.0025198846124112606,-0.013572989031672478,0.004532986786216497,0.0015523420879617333,-0.010838331654667854,0.00609568040817976,-0.000349981477484107,0.0017999904230237007,-0.010055974125862122,0.0049176267348229885,-0.010676895268261433,0.00456185732036829,0.003956671338528395,-0.0027071053627878428,1.0477378964424133e-07,0.014397495426237583
国家,0.005757395178079605,-0.005621898919343948,0.0029341094195842743,-0.005112192593514919,0.0059104491956532,-0.008330647833645344,0.00044147763401269913,0.0027475091628730297,0.0005020103417336941,0.008508672006428242,0.002172169741243124,-8.856062777340412e-05,0.001415963051840663,-0.005466562695801258,-0.0045929173938930035,-0.00589942280203104,-0.003921019844710827,0.0035944003611803055,-0.0005366421537473798,-0.012280615977942944,0.004642289597541094,-0.00245222682133317,0.00286250002682209,-0.006801215466111898,0.004092315677553415,-0.006479261443018913,-0.0009570007678121328,0.008610034361481667,0.007462276145815849,0.003392427694052458,-0.0026374096050858498,5.3530646255239844e-05,0.00010700663551688194,-0.0006973107811063528,-0.01120515912771225,0.00018319394439458847,-0.004090289119631052,0.0001292061060667038,0.0026505710557103157,-0.0023218358401209116,0.0107799731194973,0.005473661236464977,-0.001962515991181135,-0.001188487047329545,-0.008350331336259842,-0.0040894001722335815,0.002411992521956563,0.0012832675129175186,0.0003402632428333163,-0.006738697644323111,0.003814687253907323,0.006210652645677328,-0.001389265526086092,0.0054785762913525105,-0.0019056228920817375,-0.004867099225521088,0.00486246682703495,0.0014735832810401917,0.004488096572458744,-0.00704503059387207
喜欢,-0.007802795618772507,-0.006843378767371178,0.004352184943854809,0.004182431846857071,-0.0009471115190535784,-0.0036119676660746336,-9.605404920876026e-05,-9.798102109925821e-05,-0.00489841541275382,2.055242657661438e-05,-0.001465214416384697,-0.0022940626367926598,0.013648358173668385,0.002699966076761484,0.0020025288686156273,0.001373101375065744,0.001059824600815773,0.007619509473443031,-0.005087429191917181,-0.004142943304032087,0.007725400850176811,-0.004156212322413921,0.004217425361275673,0.0030399735551327467,0.004645218141376972,0.00691763311624527,0.007408347446471453,0.004754813387989998,-0.0010067926486954093,-0.006024093832820654,0.004464397206902504,0.007338239345699549,-0.0008731069974601269,-0.000547893694601953,0.000847943767439574,0.00222870334982872,-0.0030369507148861885,-0.004091575741767883,-0.0029141514096409082,-0.008205674588680267,0.002576007740572095,0.0077818939462304115,-0.003585892729461193,0.006930725648999214,-0.0036553163081407547,-0.005616402253508568,-0.009881391189992428,0.0005389654543250799,-0.004778360947966576,0.010626809671521187,0.013067653402686119,-0.004047544673085213,-0.010254308581352234,-0.003590722568333149,0.010438051074743271,0.0033897599205374718,-4.829606041312218e-05,-0.007549879606813192,0.0066647520288825035,-0.01250790897756815
很,0.012255159206688404,0.00021292362362146378,0.004498563706874847,-0.0006648304406553507,-0.0030201703775674105,0.0023649912327528,-0.0023428979329764843,0.008143389597535133,-0.013143973425030708,0.000169278122484684,0.004607243929058313,0.0018457876285538077,0.010282793082296848,0.01139373891055584,-0.002260370645672083,-3.137718886137009e-05,0.016940344125032425,0.01276590209454298,0.0088534876704216,-0.005719293840229511,0.0016409374075010419,-0.0035234636161476374,0.008703188970685005,-0.0012735198251903057,0.0007012870628386736,-0.009052176959812641,-0.0028576632030308247,-0.005954744294285774,-0.004007378127425909,0.006458276882767677,0.013733994215726852,-0.0005691256374120712,0.003743639914318919,0.003994726110249758,-0.011540509760379791,0.011221669614315033,-0.003965794108808041,-0.023356497287750244,-0.009621568024158478,-0.008841855451464653,0.013572045601904392,-0.00514449505135417,0.0054265279322862625,-0.0027532889507710934,-0.0053115952759981155,0.01258797012269497,-0.0031694024801254272,-0.01653444580733776,-0.012088704854249954,0.00299145863391459,0.0009569940157234669,-0.006177813746035099,-0.013525511138141155,-0.0017021989915519953,-0.001461209962144494,-0.012559784576296806,-0.007677656598389149,-0.0133947329595685,0.0031128302216529846,-0.01194239966571331
更多,0.005195093806833029,0.004050256218761206,0.0009892352391034365,-0.00831811223179102,0.0005146835464984179,-0.0003673036117106676,0.005407717078924179,9.534228593111038e-05,0.007315404713153839,0.0011154933599755168,-0.0072625745087862015,-4.787556827068329e-05,0.0037545221857726574,-0.003227313980460167,0.009200479835271835,-0.0003711860626935959,0.001298020943067968,0.004929037299007177,-0.0004012635035905987,-0.006607842165976763,-0.005707146599888802,-0.006998030468821526,0.005147961899638176,0.003012527246028185,-0.00834561325609684,-0.002562014851719141,-0.0019795033149421215,-0.0011217142455279827,-0.004150279797613621,-0.0030507054179906845,-0.002200201153755188,-0.0006543647032231092,-0.0019525387324392796,-0.0026152851060032845,-7.628547609783709e-05,0.004160184413194656,0.0009241276420652866,-0.002212716266512871,-0.004737555980682373,-0.0010736937401816249,-0.0017447214340791106,-0.003406520700082183,-0.0011842568637803197,-0.0010786352213472128,-0.006042669992893934,-0.006424239836633205,-0.0013210102915763855,0.0011477343505248427,-0.003131772391498089,0.004616669379174709,-0.0023133601061999798,-0.005380257964134216,0.006158736534416676,0.003037195187062025,-0.007320685312151909,-0.002920223167166114,0.006173882633447647,0.0014682572800666094,-0.005854418966919184,-0.003795290132984519
呵呵,-0.004947114735841751,-6.603010115213692e-05,-0.004303038120269775,0.006969976704567671,-0.0014004041440784931,0.0010429811663925648,-0.0010459815384820104,0.005324254743754864,0.0032609046902507544,-0.001808702014386654,-0.0019542579539120197,-0.008957073092460632,0.0008593027014285326,-0.0070915212854743,0.0045053367502987385,-0.005110567435622215,-0.004280995111912489,-0.004228058271110058,-0.0023275522980839014,0.005686474498361349,0.0022556493058800697,-0.00427606888115406,-0.001789822243154049,0.005272738169878721,0.0004045520327053964,0.0006093197735026479,0.0012442040024325252,0.001424939837306738,0.006060009356588125,0.008309549652040005,0.010991239920258522,0.005068793892860413,0.0074013601988554,-0.00038073252653703094,0.0009476835839450359,-7.976428605616093e-05,-0.005344412289559841,-0.012409361079335213,-0.006939164828509092,-9.842621511779726e-05,0.004029102623462677,-0.001778587233275175,0.0010530718136578798,0.005816606804728508,0.01059130858629942,-0.007219108287245035,0.0013122579548507929,-0.002118688775226474,0.0006835572421550751,0.005519145634025335,-4.3095787987113e-05,0.004993928596377373,-0.0008099086116999388,0.0028287521563470364,-0.0007063362863846123,0.01230713166296482,0.0010980775114148855,0.0002264895010739565,0.002371337730437517,-0.008013286627829075
好,-0.006826314609497786,-0.008878959342837334,0.0019409931264817715,0.0006161928176879883,-0.005723051261156797,-0.0075773391872644424,0.009970963932573795,0.003223421750590205,-0.011004754342138767,-0.006804974749684334,0.0023830970749258995,-0.010526398196816444,0.01135033369064331,-0.01233342569321394,-0.001758452970534563,-0.011227874085307121,0.0019551487639546394,-0.001653936691582203,0.0034382299054414034,0.004076559562236071,-0.00495713809505105,0.002598594641312957,0.00538884149864316,-0.0022293436340987682,-0.009344905614852905,-0.013192250393331051,0.004986714106053114,0.007383550517261028,-0.002160917269065976,-0.011122893542051315,-0.004797759465873241,-0.013138425536453724,-0.0030395665671676397,-0.012450624257326126,-0.011747263371944427,-0.013584993779659271,-0.008947819471359253,-0.009369494393467903,-0.012306973338127136,-0.0015252846060320735,-0.011299164965748787,0.008765479549765587,0.004756058566272259,0.014106569811701775,-0.00701147923246026,-0.007279885932803154,-0.004920084960758686,-0.014741338789463043,0.0037327203899621964,0.002094483934342861,0.01168825849890709,-0.0026001534424722195,0.0019292151555418968,-0.013135014101862907,0.0006274278275668621,0.006794626824557781,0.005206773057579994,-0.005692532751709223,0.014771737158298492,-0.003918508067727089
